Username,Time and Date,Tweet Text,URL Links,Twitter Permalink
@FSynchronicity,5:15 PM - 11 Feb 2013,"Still waiting, @DickLindy #sootfall", ,https://twitter.com/FSynchronicity/status/301092015553249281
@FSynchronicity,5:26 PM - 11 Feb 2013,Already pitch dark outside and I think the wind is picking up again. I think we're in for another fall. #sootfall, ,https://twitter.com/FSynchronicity/status/301094968775278592
@Rufus_Park,5:30 PM - 11 Feb 2013,"@AbarisBrautigan ""I am a forest; and a night of dark trees""—neitzche #lookwhatIcandowithgoogletoo #sootfall #trees @Vernkaiser3", ,https://twitter.com/Rufus_Park/status/301095813612961792
@Rufus_Park,5:33 PM - 11 Feb 2013,@gmendlz Looks like oil... hmm ... could the soot be be some sort of petrochemical? #sootfall, ,https://twitter.com/Rufus_Park/status/301096629728075776
@AbarisBrautigan,5:33 PM - 11 Feb 2013,"@Rufus_Park Rufus, bring something from your shop tonight. Something significant. Meaningful. If it resonates for me, I'll buy it. #sootfall", ,https://twitter.com/AbarisBrautigan/status/301096719775580160
@GreysonMeyer,5:35 PM - 11 Feb 2013,hit the perimeter. think #sootfall starts on washington st. no whys just wheres. @vernKaiser3 @TrojanAdrastus pic.twitter.com/VDupkwie,http://t.co/VDupkwie,https://twitter.com/GreysonMeyer/status/301097081056153600
@GreysonMeyer,5:39 PM - 11 Feb 2013,some Michel Gondry skyline #sootfall, ,https://twitter.com/GreysonMeyer/status/301098255721308161
@vernKaiser3,5:42 PM - 11 Feb 2013,"weird stories, weird views cant wait to trade um seems like towns been stirring while we were out #sootfall @gmendlz", ,https://twitter.com/vernKaiser3/status/301098802012643329
@PerryHiggs,5:44 PM - 11 Feb 2013,will be submerging myself in the #sootfall tonight while i sleep... i want to see its effect on organic matter, ,https://twitter.com/PerryHiggs/status/301099295346679810
@DickLindy,5:48 PM - 11 Feb 2013,@DickLindy #sootfall @DickLindy #sootfall http://i.imgur.com/IwJvKpQ.png  @DickLindy #sootfall @DickLindy #sootfall @DickLindy #sootfall,http://t.co/tjbn5iyK,https://twitter.com/DickLindy/status/301100397022568448
@GreysonMeyer,5:51 PM - 11 Feb 2013,fuck #sootfall, ,https://twitter.com/GreysonMeyer/status/301101135148765185
@FSynchronicity,5:51 PM - 11 Feb 2013,"The meeting is on for 7:30 PM EST. If you can make it, give a shout here. God help us all. #sootfall", ,https://twitter.com/FSynchronicity/status/301101263649640450
@XxGLAMMAxX,5:52 PM - 11 Feb 2013,1st #sootfall now #blackmirror. Weird but good!, ,https://twitter.com/XxGLAMMAxX/status/301101345107218433
@gmendlz,5:56 PM - 11 Feb 2013,"@PerryHiggs Given @GreysonMeyer and his strange picture, I would not recommend that! #sootfall", ,https://twitter.com/gmendlz/status/301102335277539328
@AbarisBrautigan,6:01 PM - 11 Feb 2013,"@Rufus_Park resonance in the sense of http://www.jstor.org/stable/463483 : ""a helpful analogy for the phenomenon of semantic change"". mts@7:30 #sootfall",http://t.co/iea8a0SX,https://twitter.com/AbarisBrautigan/status/301103716134703104
@AbarisBrautigan,6:13 PM - 11 Feb 2013,"@jespersonally Jesper, where's the card catalog? Jesper, Jesper:  can you hear me? #sootfall", ,https://twitter.com/AbarisBrautigan/status/301106688143015936
@RoseLillian3,6:17 PM - 11 Feb 2013,All this #sootfall is freaking me out I am gunna grab my snuggie! I wish @PhilHolester was here! has anyone heard from him?, ,https://twitter.com/RoseLillian3/status/301107698223685633
@RoseLillian3,6:23 PM - 11 Feb 2013,@NellieMaeK as long as it tases better then it looks #sootfall, ,https://twitter.com/RoseLillian3/status/301109236094619648
@RoseLillian3,6:32 PM - 11 Feb 2013,@shevenger you can leave the dog at my house if your fam wants to go. #ilovedogs #sootfall, ,https://twitter.com/RoseLillian3/status/301111557578948610
@papakumbaya,6:35 PM - 11 Feb 2013,"@GreysonMeyer You were right, the soot does feel warm... #sootfall", ,https://twitter.com/papakumbaya/status/301112347148316672
@AbarisBrautigan,6:41 PM - 11 Feb 2013,@JESPERSONALLY (MAYBE IF I USE ALL CAPS HE'LL HEAR ME):  JESPER! JESPER! WHERE'S THE CARD CATALOG? DO YOU HAVE SOOT IN YOUR EARS? #SOOTFALL, ,https://twitter.com/AbarisBrautigan/status/301113711102423041
@RoseLillian3,6:41 PM - 11 Feb 2013,@papakumbaya @GreysonMeyer DONT TOUCH #sootfall!!! Just dont.. OK., ,https://twitter.com/RoseLillian3/status/301113800143273985
@FSynchronicity,6:44 PM - 11 Feb 2013,Heading out now. I think someone's been watching my car. I'll be at the library in twenty minutes. #sootfall, ,https://twitter.com/FSynchronicity/status/301114478672629761
@FSynchronicity,6:53 PM - 11 Feb 2013,"Everyone, please bring some sort of internet-capable device to the meeting. If you are unable to make it, watch this space. #sootfall", ,https://twitter.com/FSynchronicity/status/301116736130912257
@gmendlz,7:19 PM - 11 Feb 2013,Interested to hear what @FSynchronicity has to say! #sootfall, ,https://twitter.com/gmendlz/status/301123270323879936
@gmendlz,7:26 PM - 11 Feb 2013,Wonder if this meetings highlights could be transcribed for later perusal? #sootfall, ,https://twitter.com/gmendlz/status/301125176978980864
@FSynchronicity,7:33 PM - 11 Feb 2013,"Hello everyone. As you can see, the library is empty. The meeting will be at this address: http://tinychat.com/o29qt#  #sootfall",http://t.co/sdGAlk2t,https://twitter.com/FSynchronicity/status/301126732663123968
@vernKaiser3,7:33 PM - 11 Feb 2013,just made it to the library @gmendlz #sootfall, ,https://twitter.com/vernKaiser3/status/301126820567334912
@FSynchronicity,7:36 PM - 11 Feb 2013,"Let's use this, instead: http://ttlib.enjin.com/chat  #sootfall",http://t.co/q4F5oUJ8,https://twitter.com/FSynchronicity/status/301127548979531776
@Dance_the_Ghost,7:36 PM - 11 Feb 2013,Woke up this afternoon and the sky was still falling. #sootfall #endoftimes?, ,https://twitter.com/Dance_the_Ghost/status/301127717770887170
@FSynchronicity,7:42 PM - 11 Feb 2013,We switched to the town library's chat room: http://ttlib.enjin.com/chat  #sootfall,http://t.co/q4F5oUJ8,https://twitter.com/FSynchronicity/status/301129142848585729
@FSynchronicity,7:44 PM - 11 Feb 2013,Anyone else joining? A transcript will be available after the meeting's end. #sootfall, ,https://twitter.com/FSynchronicity/status/301129592771596288
@GreysonMeyer,8:11 PM - 11 Feb 2013,@KassyRich I AM OUT IN 5. 4. 3. 2. 1. #sootfall, ,https://twitter.com/GreysonMeyer/status/301136309689401345
@AbarisBrautigan,8:11 PM - 11 Feb 2013,@KassyRich @GreysonMeyer What exactly is OFF? #sootfall, ,https://twitter.com/AbarisBrautigan/status/301136342732136450
@GreysonMeyer,8:13 PM - 11 Feb 2013,@kassyrich best getaway driver i've ever seen #sootfall, ,https://twitter.com/GreysonMeyer/status/301136808325046272
@AbarisBrautigan,8:16 PM - 11 Feb 2013,@GreysonMeyer That's not a bad idea.... I'm pretty suspicious at this point.... He seems to be holding all of the cards... #sootfall, ,https://twitter.com/AbarisBrautigan/status/301137620304539648
@GreysonMeyer,8:18 PM - 11 Feb 2013,@AbarisBrautigan i slept through most of those classes but i kno verticality is never to be trusted I AM THE MOTHER FUCKING GRASS #sootfall, ,https://twitter.com/GreysonMeyer/status/301138117702868992
@CarrieFostor,8:19 PM - 11 Feb 2013,@AbarisBrautigan @GreysonMeyer I can't put my finger on it exactly. Seems like you can't trust anyone or anything here #sootfall, ,https://twitter.com/CarrieFostor/status/301138505474666497
@DickLindy,8:20 PM - 11 Feb 2013,http://topics.nytimes.com/top/news/international/countriesandterritories/iceland/eyjafjallajokull/index.html … #sootfall,http://t.co/UJ37Bkrz,https://twitter.com/DickLindy/status/301138728750039042
@DickLindy,8:21 PM - 11 Feb 2013,"http://www.chicagotribune.com/news/sns-rt-us-usa-tornado-mississippibre91a00m-20130210,0,7513580.story … #sootfall",http://t.co/7B4D2DEn,https://twitter.com/DickLindy/status/301138991632232451
@DickLindy,8:22 PM - 11 Feb 2013,http://topics.nytimes.com/top/reference/timestopics/subjects/h/hurricane_katrina/index.html … #sootfall,http://t.co/6AOlgyBh,https://twitter.com/DickLindy/status/301139169349103616
@AbarisBrautigan,8:22 PM - 11 Feb 2013,"@GreysonMeyer And I am the watermelon.  Or, rather, in watermelon sugar... #sootfall", ,https://twitter.com/AbarisBrautigan/status/301139250211078144
@DickLindy,8:23 PM - 11 Feb 2013,http://www.nytimes.com/2012/10/31/us/hurricane-sandy-barrels-region-leaving-battered-path.html?pagewanted=all&_r=0 … #sootfall,http://t.co/EPoc8de1,https://twitter.com/DickLindy/status/301139322583777280
@AbelardSimmsIV,9:01 PM - 11 Feb 2013,ol girl came in fromth outside covered in ash I say what the hay #sootfall, ,https://twitter.com/AbelardSimmsIV/status/301148879037018113
@GreysonMeyer,9:03 PM - 11 Feb 2013,@kassyrich is an angel #sootfall, ,https://twitter.com/GreysonMeyer/status/301149610838200320
@gmendlz,9:06 PM - 11 Feb 2013,New Blog post: http://grmendle.wordpress.com/2013/02/12/soot-analysis/ … Transcript of Meeting coming Soon. #sootfall,http://t.co/I7sp07KO,https://twitter.com/gmendlz/status/301150302202130432
@FSynchronicity,9:07 PM - 11 Feb 2013,"#sootfall Heading south. I'll talk to you all tomorrow. See you soon, @SaturdayStrange", ,https://twitter.com/FSynchronicity/status/301150420154331137
@GreysonMeyer,9:10 PM - 11 Feb 2013,i repeat @kassyrich is an angel #sootfall, ,https://twitter.com/GreysonMeyer/status/301151306914095105
@gmendlz,9:18 PM - 11 Feb 2013,http://grmendle.wordpress.com/2013/02/12/meeting-transcript/ … #sootfall,http://t.co/PwgqKULE,https://twitter.com/gmendlz/status/301153258477613057
@TroyLibLenore,9:38 PM - 11 Feb 2013,What the hell sort of meeting happenned in my library while I was napping ):#sootfall, ,https://twitter.com/TroyLibLenore/status/301158393782087680
@Rufus_Park,10:14 PM - 11 Feb 2013,"@gmendlz but is exhibiting some strange behavior right now, probs due to the soot, I'm not sure she'll make it through the night #sootfall", ,https://twitter.com/Rufus_Park/status/301167324340301825
@GreysonMeyer,11:23 PM - 11 Feb 2013,@AbarisBrautigan thanks 4 the http://tinyurl.com/b8zm8ae  #sootfall meeting shout out. u were my fav prof. i almost didn't drop out because of you.,http://t.co/4ARl8J3L,https://twitter.com/GreysonMeyer/status/301184793712926721
@GreysonMeyer,12:13 AM - 12 Feb 2013,lost #sootfall? i found @kassyrich: http://imgur.com/a/mxL5z ,http://t.co/OyHF4vMC,https://twitter.com/GreysonMeyer/status/301197224233291776
@tempspence,3:38 AM - 12 Feb 2013,"@SarahAnneJoulie sorry, been playing this game called #sootfall. Come play with me. Read over the hashtag. The sky is falling!", ,https://twitter.com/tempspence/status/301248812595441666
@ianthebrush,3:45 AM - 12 Feb 2013,I knew there was no sense in taking the country road. Now what are we going to do? This is hopeless #sootfall, ,https://twitter.com/ianthebrush/status/301250692293726208
@tempspence,3:50 AM - 12 Feb 2013,"I must get my leg free. Still can't feel my toes. My arm aches and I can smell burning. Pain everywhere, head spinning. Damn. #sootfall", ,https://twitter.com/tempspence/status/301251863582474240
@tempspence,3:52 AM - 12 Feb 2013,If I can just find my phone. Can't feel it in my pocket. Can barely move in this wreckage. Must try and feel around for it. #sootfall, ,https://twitter.com/tempspence/status/301252351480692737
@SarahAnneJoulie,4:22 AM - 12 Feb 2013,"@tempspence been there, doing that!  Come find me ;-) #sootfall", ,https://twitter.com/SarahAnneJoulie/status/301260034229293056
@NellieMaeK,7:59 AM - 12 Feb 2013,"Missed the meeting last night (baked pot brownies in honor of the curfew #sootfall) read the transcripts just now, yikes", ,https://twitter.com/NellieMaeK/status/301314607639834625
@tempspence,8:14 AM - 12 Feb 2013,The darkness is unbearably quiet. It stares straight at me and buries me. I can hardly think even though all thoughts are my own. #sootfall, ,https://twitter.com/tempspence/status/301318303467573248
@BGirl081,8:23 AM - 12 Feb 2013,"I feel my body rising, am I dreaming? I thought I was in my bed. Am I floating? No, I am falling. Nothing to grab on to. Wake up! #sootfall", ,https://twitter.com/BGirl081/status/301320615481204736
@BGirl081,8:27 AM - 12 Feb 2013,"Beautiful oasis is right there. Walking is taking too long. Running will get me there. i chase it, it's getting further away #sootfall", ,https://twitter.com/BGirl081/status/301321534126034945
@tempspence,8:30 AM - 12 Feb 2013,"I can see nothing, feel nothing, where is everything. This can't be real, this can't be life. What is it? #sootfall", ,https://twitter.com/tempspence/status/301322410861408256
@BGirl081,8:34 AM - 12 Feb 2013,"I'm so tired now, my mouth is dry, my body aches. I try to push myself past the pain, I collapse. Got to get up and chase my oasis #sootfall", ,https://twitter.com/BGirl081/status/301323465179414528
@FSynchronicity,9:04 AM - 12 Feb 2013,Getting an early start. Sealed up the McClearys' and going out to survey the situation. #sootfall doesn't seem so heavy today., ,https://twitter.com/FSynchronicity/status/301330860345548800
@AbarisBrautigan,9:14 AM - 12 Feb 2013,"@GreysonMeyer Yr essay titled ""Cosmic Eggs Over Easy: The Sun as First BwO"" was pure genius.You had such potential. What happened? #sootfall", ,https://twitter.com/AbarisBrautigan/status/301333420875849728
@NellieMaeK,9:26 AM - 12 Feb 2013,"Bakery is OPEN (conveniently the 1st floor of my 2-flat) ask for the brownies, altho Main street looks like a ghost town #sootfall", ,https://twitter.com/NellieMaeK/status/301336360609001472
@AbarisBrautigan,9:28 AM - 12 Feb 2013,@NellieMaeK I've got my masks on and I'm heading over.  Krick in my back from sleeping with Delanda. Those brownies sound good #sootfall, ,https://twitter.com/AbarisBrautigan/status/301337056045568000
@SaturdayStrange,9:29 AM - 12 Feb 2013,"I wonder what the soot can do to two corpses? If I happened upon them, that is. Teehee. Better test subjects, I'd wager, @gmendlz  #sootfall", ,https://twitter.com/SaturdayStrange/status/301337176875098112
@AbarisBrautigan,9:39 AM - 12 Feb 2013,"#sootfall feels like mud or lava. A bit sticky on my skin like pine pitch. Reminded of Sartre: ""A substance like pitch is an aberrant fluid""", ,https://twitter.com/AbarisBrautigan/status/301339865356849152
@AbarisBrautigan,9:42 AM - 12 Feb 2013,@NellieMaeK I'll take two brownies. Those Beyonce buncakes look  tempting but a bit too rich for my taste. Never liked sticky buns #sootfall, ,https://twitter.com/AbarisBrautigan/status/301340567412019200
@SaturdayStrange,9:48 AM - 12 Feb 2013,@TroyLibLenore I missed you. Hi. I've been outside your place many times now. Not today. Do you like it here in Troy? I'm glad. =[ #sootfall, ,https://twitter.com/SaturdayStrange/status/301342113025634304
@DickLindy,9:49 AM - 12 Feb 2013,https://twitter.com/DickLindy  https://twitter.com/DickLindy  https://twitter.com/DickLindy  https://twitter.com/DickLindy  https://twitter.com/DickLindy  #sootfall,https://t.co/p10ixw6m,https://twitter.com/DickLindy/status/301342143581134849
@DickLindy,9:51 AM - 12 Feb 2013,_   _             __ _         #sootfall, ,https://twitter.com/DickLindy/status/301342883464749056
@DickLindy,9:52 AM - 12 Feb 2013,_ __   __ _ _ __ ___   ___  | |_| |__   ___   / _(_)_ __ ___ #sootfall, ,https://twitter.com/DickLindy/status/301342990218194944
@DickLindy,9:52 AM - 12 Feb 2013,| '_ \ / _` | '_ ` _ \ / _ \ | __| '_ \ / _ \ | |_| | '__/ _ \ #sootfall, ,https://twitter.com/DickLindy/status/301343052763639808
@DickLindy,9:52 AM - 12 Feb 2013,| | | | (_| | | | | | |  __/ | |_| | | |  __/ |  _| | | |  __/ #sootfall, ,https://twitter.com/DickLindy/status/301343111928483840
@DickLindy,9:53 AM - 12 Feb 2013,"|_| |_|\__,_|_| |_| |_|\___|  \__|_| |_|\___| |_| |_|_|  \___| #sootfall", ,https://twitter.com/DickLindy/status/301343170405482496
@AbarisBrautigan,9:55 AM - 12 Feb 2013,"@NellieMaeK What kind of pot did you bake those brownies in, Nellie Mae? They taste kinda funny #sootfall", ,https://twitter.com/AbarisBrautigan/status/301343742319796224
@FSynchronicity,9:56 AM - 12 Feb 2013,Has anyone seen @DickLindy or @GreysonMeyer ? #sootfall, ,https://twitter.com/FSynchronicity/status/301344017315139586
@NellieMaeK,10:04 AM - 12 Feb 2013,"@AbarisBrautigan clean stuff, don't worry (enjoy!) but don't eat the #sootfall biscuits (laced w/ soot) for the troopers if they stop in", ,https://twitter.com/NellieMaeK/status/301346144498360321
@gmendlz,10:32 AM - 12 Feb 2013,Waiting for the results of one more test before I leave home. #sootfall, ,https://twitter.com/gmendlz/status/301353081474514947
@AbarisBrautigan,10:45 AM - 12 Feb 2013,@NellieMaeK Oops I think I may have grabbed one of those #sootfall biscuits.  Maybe that's why it tastes so much like pine tar... dizzy too, ,https://twitter.com/AbarisBrautigan/status/301356448183644160
@AbarisBrautigan,11:12 AM - 12 Feb 2013,rhizome spiders I see rhizome spiders web network mud bubble dust lava colloid energenesis mnemonic harmonic supersonic pataphysic #sootfall, ,https://twitter.com/AbarisBrautigan/status/301363031231852545
@NellieMaeK,11:14 AM - 12 Feb 2013,"@AbarisBrautigan OMG Abaris noooo, you might want to get your stomach pumped #sootfall Stay awake, keep in touch", ,https://twitter.com/NellieMaeK/status/301363634355978240
@AbarisBrautigan,11:20 AM - 12 Feb 2013,concepts excepts decepts recepts incepts --thinking with images--surreal hyperreal dream logic #sootfall mimesis allegoresis sepsis spiders, ,https://twitter.com/AbarisBrautigan/status/301365154090721280
@gmendlz,11:22 AM - 12 Feb 2013,"@AbarisBrautigan Abaris, can you hear me? Can you spit it up? Where are you right now? #sootfall", ,https://twitter.com/gmendlz/status/301365555401736193
@AbarisBrautigan,11:38 AM - 12 Feb 2013,insemination dissemination -- cutting like a subtle knife -- i see the gateway #sootfall smeared on the tall doors -- i'm going into spiders, ,https://twitter.com/AbarisBrautigan/status/301369658878087168
@tempspence,12:13 PM - 12 Feb 2013,It seems hopeless. I'm locked in my own dream. With no way out and no way in. Which way to turn. Which way to look. It's insane. #sootfall, ,https://twitter.com/tempspence/status/301378436801372160
@gmendlz,12:21 PM - 12 Feb 2013,"@AbarisBrautigan the scary thing is, that sounds like a nightmare I had last night... #sootfall", ,https://twitter.com/gmendlz/status/301380407016976386
@TroyLibLenore,12:30 PM - 12 Feb 2013,god this soot is depressing.  I wish I understood what everyone was talking about. #sootfall, ,https://twitter.com/TroyLibLenore/status/301382873510985729
@gmendlz,12:35 PM - 12 Feb 2013,"@TroyLibLenore Did you read the transcript from last night's meeting, Lenore? #sootfall", ,https://twitter.com/gmendlz/status/301384054304014336
@CarrieFostor,1:42 PM - 12 Feb 2013,Seem to be trapped by this soot. Dont want to risk too much exposure #sootfall, ,https://twitter.com/CarrieFostor/status/301400829540331520
@AbarisBrautigan,1:47 PM - 12 Feb 2013,@gmendlz What a ride.  Yes--nightmarish.  Perhaps our unconscious minds are synchronizing: that would explain repeating archetypes #sootfall, ,https://twitter.com/AbarisBrautigan/status/301402080491479041
@AbarisBrautigan,1:49 PM - 12 Feb 2013,@gmendlz I was on the verge of something. Threshold. I've got one more brownie.  I'm going in. Going liminal. I'll be by F PUL #sootfall, ,https://twitter.com/AbarisBrautigan/status/301402632843583488
@gmendlz,1:58 PM - 12 Feb 2013,"@AbarisBrautigan You'd better not go all D-Lindy on us. Sit tight, I'll be at the lib soon. You still in the philosophy section? #sootfall", ,https://twitter.com/gmendlz/status/301405030571978752
@AbarisBrautigan,2:06 PM - 12 Feb 2013,"@gmindlz Too late. Brownie gone. Getting dizzy. I'm in Fiction, by F PUL. Dark Materials. Milton. Blake. Satan. Nobodaddy. #sootfall in hell", ,https://twitter.com/AbarisBrautigan/status/301406824920399872
@NellieMaeK,2:10 PM - 12 Feb 2013,@gmendlz @AbarisBrautigan I feel so terrible! I only wanted to trick strange customers wearing camouflage #sootfall Hang in there Abaris, ,https://twitter.com/NellieMaeK/status/301408032175308800
@AbarisBrautigan,2:30 PM - 12 Feb 2013,@shevenger Dust = air + earth.  Mud = earth + water. Lava = earth + fire. Bubble = air + water. Ontology of elemental flesh. #sootfall flows, ,https://twitter.com/AbarisBrautigan/status/301413008079454208
@HensKnits,2:34 PM - 12 Feb 2013,All getting a little confusing (and scary!). Anyone know what's going on with @dicklindy? #sootfall, ,https://twitter.com/HensKnits/status/301414004293783552
@HensKnits,2:41 PM - 12 Feb 2013,People seem to be using this #sootfall as an excuse to go completely crazy...I'm going to make chocolate chip cookies and stay in tonight., ,https://twitter.com/HensKnits/status/301415833626898433
@AbarisBrautigan,2:47 PM - 12 Feb 2013,@HensKnits conductive vortex :embodiment is disaster :metalepticon :aesthetic axis :clinamen :jouissance :pathematics :analogos #sootfall, ,https://twitter.com/AbarisBrautigan/status/301417167906287618
@gmendlz,2:52 PM - 12 Feb 2013,@AbarisBrautigan Alright. I'm on my way to the Library. Getting a kind of pareidola for doors and portals. Seeing them everywhere. #sootfall, ,https://twitter.com/gmendlz/status/301418475325382656
@gmendlz,2:53 PM - 12 Feb 2013,"@HensKnits No, but I think @GreysonMeyer is on it. Right? #sootfall", ,https://twitter.com/gmendlz/status/301418718624354307
@FSynchronicity,3:06 PM - 12 Feb 2013,I'm on the way to the library. Try not to get too near Abaris. #sootfall, ,https://twitter.com/FSynchronicity/status/301422079947968513
@FSynchronicity,3:10 PM - 12 Feb 2013,@gmendlz Do you have any protective gear? Clean suits? #sootfall, ,https://twitter.com/FSynchronicity/status/301422978506321921
@gmendlz,3:11 PM - 12 Feb 2013,"@FSynchronicity basic stuff, but I'm bringing all my lab protection. #sootfall", ,https://twitter.com/gmendlz/status/301423283402862592
@AbarisBrautigan,3:25 PM - 12 Feb 2013,doors with no doorknobs / locks with no keys / conceptual metaphors--the mind is a body : thinking is moving : ideas are locations #sootfall, ,https://twitter.com/AbarisBrautigan/status/301426700045148162
@AbarisBrautigan,3:45 PM - 12 Feb 2013,where am i? where are you? where are we? ideas are locations / reason is a force / understanding is following / undergoing is #sootfall, ,https://twitter.com/AbarisBrautigan/status/301431818564022272
@SaturdayStrange,4:16 PM - 12 Feb 2013,@gmendlz @fsynchronicity I have to take a more direct approach. Can I even manage that? Not enough time. He'll see soon and then - #sootfall, ,https://twitter.com/SaturdayStrange/status/301439549031194624
@FSynchronicity,4:22 PM - 12 Feb 2013,@gmendlz are you at the library yet? I'm going to go in. #sootfall, ,https://twitter.com/FSynchronicity/status/301441242691170304
@AbarisBrautigan,4:32 PM - 12 Feb 2013,#sootfall -- meme raw -- macrocosmopolitan : : : microcosmopolitan : : : : : : cosmocentrism : : : anthropocentrism -- meme war -- #sootfall, ,https://twitter.com/AbarisBrautigan/status/301443592046661632
@gmendlz,4:32 PM - 12 Feb 2013,"@FSynchronicity uh, change of plans. Be there soon... #sootfall", ,https://twitter.com/gmendlz/status/301443632370679810
@FSynchronicity,4:40 PM - 12 Feb 2013,@AbarisBrautigan where are you? Come out. This isn't a game. And why have you turned off the lights? #sootfall, ,https://twitter.com/FSynchronicity/status/301445754839506944
@AbarisBrautigan,4:44 PM - 12 Feb 2013,@Fsynchronicity Game :: Mage ::: you are the game mage :: you hold all the cards :: deal me in :: hit me :: #sootfall drinks all the light, ,https://twitter.com/AbarisBrautigan/status/301446633013514241
@GreysonMeyer,4:47 PM - 12 Feb 2013,"With the shades drawn, I've forgotten all about #sootfall", ,https://twitter.com/GreysonMeyer/status/301447577272983552
@SaturdayStrange,4:50 PM - 12 Feb 2013,@GreysonMeyer An ignorant rabbit is the easiest to catch. #sootfall, ,https://twitter.com/SaturdayStrange/status/301448095386980352
@FSynchronicity,4:50 PM - 12 Feb 2013,"@AbarisBrautigan Glad I brought a flashlight, then. I'm going towards the philosophy section. I think you'll be there. #sootfall", ,https://twitter.com/FSynchronicity/status/301448174860648448
@TrojanAdrastus,4:51 PM - 12 Feb 2013,What the hell is going on with @DickLindy? Has he finally lost it? #sootfall, ,https://twitter.com/TrojanAdrastus/status/301448476879908864
@GreysonMeyer,4:51 PM - 12 Feb 2013,Haters gonna hate @SaturdayStrange #sootfall, ,https://twitter.com/GreysonMeyer/status/301448519569530881
@AbarisBrautigan,4:52 PM - 12 Feb 2013,@GreysonMeyer The shades are the problem they are all about nox noxious @Fsynchronicity I'm in hell miltonic nobodaddy #sootfall all about, ,https://twitter.com/AbarisBrautigan/status/301448609482809345
@GreysonMeyer,4:52 PM - 12 Feb 2013,@SaturdayStrange don't you have better shit to do today besides hound a motherfucker already knew deep in #sootfall, ,https://twitter.com/GreysonMeyer/status/301448755721420801
@AbarisBrautigan,4:55 PM - 12 Feb 2013,@TrojanAdrastus have them study the descent into hell homer virgil dante that's where the #sootfall is -- classics: 881 that's where I'll be, ,https://twitter.com/AbarisBrautigan/status/301449483743555585
@SaturdayStrange,4:55 PM - 12 Feb 2013,@GreysonMeyer I was lost in #sootfall first. Now everyone is going the way of the dodo. Just like your dear old dad. Where is he again? ;), ,https://twitter.com/SaturdayStrange/status/301449597665034241
@GreysonMeyer,5:01 PM - 12 Feb 2013,@SaturdayStrange I will get to @DickLindy before you do. I guarantee it. I own #sootfall., ,https://twitter.com/GreysonMeyer/status/301450871861047296
@SaturdayStrange,5:05 PM - 12 Feb 2013,@GreysonMeyer @DickLindy The #sootfall gets in and doesn't come out. I can't think right. I'm not the bad. Be wary of masked men., ,https://twitter.com/SaturdayStrange/status/301451991081693187
@gmendlz,5:09 PM - 12 Feb 2013,@HensKnits RT @GreysonMeyer lost #sootfall? i found @kassyrich: http://imgur.com/a/mxL5z ,http://t.co/EM6qQxsa,https://twitter.com/gmendlz/status/301452925417426945
@gmendlz,5:11 PM - 12 Feb 2013,Ok sorry for that detour... I was really going crazy for a second! Headed to library now. #sootfall, ,https://twitter.com/gmendlz/status/301453404943818753
@FSynchronicity,5:12 PM - 12 Feb 2013,"Don't bother. I thought... @AbarisBrautigan isn't here. At least, not ""here"" here. Start bring supplies before it gets dark. #sootfall", ,https://twitter.com/FSynchronicity/status/301453835191320576
@AbarisBrautigan,5:19 PM - 12 Feb 2013,@Fsynchronicity lost in extra-dimensional space: a Calabi-Yau manifold :: believe this might be the source of #sootfall some doors stay open, ,https://twitter.com/AbarisBrautigan/status/301455515572113408
@SaturdayStrange,5:22 PM - 12 Feb 2013,@Ana_Hil Ana! I've opened the door. I am free. I am running through #sootfall - run TO me - the soot will guide us., ,https://twitter.com/SaturdayStrange/status/301456158139482112
@FSynchronicity,5:22 PM - 12 Feb 2013,Anyone looking for @DickLindy should probably check with @AbarisBrautigan first. That's a joke. I'm going to seal these windows. #sootfall, ,https://twitter.com/FSynchronicity/status/301456189286400000
@AbarisBrautigan,5:24 PM - 12 Feb 2013,@Fsynchronicity No sign of Lindy but lots of other weird shit. Effects of #sootfall brownies have worn off but I seem to be lost in space/s, ,https://twitter.com/AbarisBrautigan/status/301456883905089536
@CarrieFostor,5:30 PM - 12 Feb 2013,"@GreysonMeyer  Good Coffee , Good Music and good company is all I need to forget about this #sootfall .", ,https://twitter.com/CarrieFostor/status/301458199251406848
@gmendlz,5:38 PM - 12 Feb 2013,Back at the library. I guess it's time to get on the business end of a roll of tape. Bunsen burners if lights go out. #sootfall, ,https://twitter.com/gmendlz/status/301460242892476418
@MizSpenser,5:39 PM - 12 Feb 2013,MT #twain166 //@Ana_Hil #Una! I've opened the door. I am free. I am running through #sootfall - run TO me - the soot will guide us., ,https://twitter.com/MizSpenser/status/301460568395636736
@Ana_Hil,6:01 PM - 12 Feb 2013,i think i'm close. overheard ppl talking about #sootfall ? at Reina's Coffee Shop. i better not suspect right @SaturdayStrange .., ,https://twitter.com/Ana_Hil/status/301466083796336640
@tempspence,6:31 PM - 12 Feb 2013,We run and we run but we cannot see. Una is with me and we are completely free. We do not care as we flee the #sootfall that is here., ,https://twitter.com/tempspence/status/301473721728765954
@AbarisBrautigan,6:34 PM - 12 Feb 2013,"I hear the voice of Nobodaddy:  ""I will shew you all alive the world, where every particle of dust breathes forth its joy"" #sootfall", ,https://twitter.com/AbarisBrautigan/status/301474377059418112
