Username,Time and Date,Tweet Text,URL Links,Twitter Permalink
@EmilCrispinn,4:23 PM - 8 Oct 2013,@EvalynnKanyo Ya right. U will respond U can’t resist LOL. Were matched like @spencerpratt @heidimontag plastic dolls LOL #speidishow, ,https://twitter.com/EmilCrispinn/status/387674696709197824
@EvalynnKanyo,4:31 PM - 8 Oct 2013,Pics of @SpeidiShowDaily  in Albania @spencerpratt so CUTE in Ep2. Dreaming about my own honeymoon in Europe? #speidishow, ,https://twitter.com/EvalynnKanyo/status/387676743378546688
@EmilCrispinn,4:32 PM - 8 Oct 2013,@EvalynnKanyo I had a dream about you last night and it had nothing to do w/ @speidishowdaily more to do with my spidey sence. #speidishow, ,https://twitter.com/EmilCrispinn/status/387677007699390464
@EvalynnKanyo,4:40 PM - 8 Oct 2013,@EmilCrispinn FAIL STALKER FAIL.Totally blocking you. Things get good because of @SpeidiShowDaily & you ruin it. Shut it down #speidishow, ,https://twitter.com/EvalynnKanyo/status/387678973242519552
@EmilCrispinn,4:42 PM - 8 Oct 2013,@EvalynnKanyo LOL U can’t block me b/c u want to see what I say about you.didnt you learn that from TV like @SpeidiShowDaily #speidishow, ,https://twitter.com/EmilCrispinn/status/387679437187067904
@heidimontag,5:58 PM - 8 Oct 2013,I take that back @EvalynnKanyo Sounds like you do need our help! #speidishow, ,https://twitter.com/heidimontag/status/387698510092849152
@spencerpratt,6:02 PM - 8 Oct 2013,"@EvalynnKanyo Looks like you've got a twalker after you.  Don't worry, I know how to deal with those! #speidishow", ,https://twitter.com/spencerpratt/status/387699448350277632
@spencerpratt,6:04 PM - 8 Oct 2013,"When choosing a mate, watch out for stalking tendencies, for ex. excessive FB liking of ex-BF or GF's posts #speidishow @EvalynnKanyo", ,https://twitter.com/spencerpratt/status/387700109712326657
@heidimontag,6:05 PM - 8 Oct 2013,A little late for that advice @SpencerPratt -- How can @EvalynnKanyo get rid of a stalker? #speidishow, ,https://twitter.com/heidimontag/status/387700381603868672
@spencerpratt,6:09 PM - 8 Oct 2013,Oh. IMHO there's no getting rid of twalkers. Twalk them back. RT everything they say & take legal action @EvalynnKanyo #speidishow, ,https://twitter.com/spencerpratt/status/387701199874822144
@heidimontag,6:10 PM - 8 Oct 2013,@SpencerPratt Stop joking! @EvalynnKanyo Why do you think @EmilCrispinn is still Tweeting you up? #speidishow, ,https://twitter.com/heidimontag/status/387701543560282113
@Aussie_Kardash,6:12 PM - 8 Oct 2013,#speidishow Get your fine ass here out to Oz !!! @spencerpratt, ,https://twitter.com/Aussie_Kardash/status/387702091487391744
@EvalynnKanyo,6:18 PM - 8 Oct 2013,@spencerpratt That's kinda what I did and it backfired. Is there a way to block someone and still see their tweets? #speidishow, ,https://twitter.com/EvalynnKanyo/status/387703652732772353
@EvalynnKanyo,6:25 PM - 8 Oct 2013,@heidimontag @spencerpratt @EmilCrispinn Totally jealous of my new man who I met while watching Ep3 last Thurs #speidishow, ,https://twitter.com/EvalynnKanyo/status/387705380773457920
@MichellePat4,6:27 PM - 8 Oct 2013,@EvalynnKanyo @spencerpratt #speidishow Ya bunch of twittertwats, ,https://twitter.com/MichellePat4/status/387705750770163712
@heidimontag,6:28 PM - 8 Oct 2013,"@EvalynnKanyo Twitter is built on softcore stalking. But If it gets really bad, try QuitStalkingMe and Wired Safety. #speidishow", ,https://twitter.com/heidimontag/status/387706159106637824
@heidimontag,6:32 PM - 8 Oct 2013,"@EvalynnKanyo Yes, there are ways to block & watch on Twitter. But I think you can be straight w @EmilCrispinn. #speidishow", ,https://twitter.com/heidimontag/status/387707062098337792
@spencerpratt,6:34 PM - 8 Oct 2013,"Yes @EvalynnKanyo tell @EmilCrispinn w all our Tweeps watching, maybe he should man up & Tweet off. Oh wait, I just did #speidishow", ,https://twitter.com/spencerpratt/status/387707645542821888
@BigasYaz,6:47 PM - 8 Oct 2013,RT @chanel_girl05: RT @spencerpratt @EvalynnKanyo @EmilCrispinn #speidishow >>> This thread is ..... rivetting !, ,https://twitter.com/BigasYaz/status/387710775596703744
@EvalynnKanyo,6:48 PM - 8 Oct 2013,@MichellePat4 @spencerpratt He can't control his face shape  #speidishow, ,https://twitter.com/EvalynnKanyo/status/387711005028921344
@WhyNoNoWriter,6:54 PM - 8 Oct 2013,"i'm suddenly very, very afraid of what this relationship advice from these two will lead to.  This can't be good. #speidishow", ,https://twitter.com/WhyNoNoWriter/status/387712558842773505
@inowgb,7:20 PM - 8 Oct 2013,TopTag(3hrs) 1:#tcot 2:#ocra 3:#p2 4:#tlot 5:#nosleeptilparatour 6:#shutdown 7:#GoodTime 8:#speidishow 9:#Malha .., ,https://twitter.com/inowgb/status/387719093178363904
@spencerpratt,8:05 PM - 8 Oct 2013,@WhyNoNoWriter Get back to work or get off the set #changeyourtwittertonenow #speidishow, ,https://twitter.com/spencerpratt/status/387730470110494721
@marlenem984,8:07 PM - 8 Oct 2013,@heidimontag @spencerpratt oh how I've missed you. Please tell me what #speidishow is? I'm dying to know., ,https://twitter.com/marlenem984/status/387730910893727745
@inowgb,8:20 PM - 8 Oct 2013,TopTag(3hrs) 1:#AskBow 2:#tcot 3:#ocra 4:#nosleeptilparatour 5:#OpSLAM 6:#AskTheDirties 7:#KruiserFeelings 8:#speidishow .., ,https://twitter.com/inowgb/status/387734194568568833
@erspamer_matt,9:24 PM - 8 Oct 2013,#GovernmentShutdown RT @heidimontag All week we're taking requests for relatnshp advice ovr Twitter. You could be feat. on the #SpeidiShow!, ,https://twitter.com/erspamer_matt/status/387750502147952641
@EvalynnKanyo,12:10 AM - 9 Oct 2013,"@ThatBloggerGurl Happily, they're still happening.Cool new project @SpeidiShowDaily and merch too. T shirts & hats look great. #speidishow", ,https://twitter.com/EvalynnKanyo/status/387792065200803840
@heidimontag,1:25 AM - 9 Oct 2013,Yay! I can use it in my MOOC! #speidishow RT @hohozay: omfg bby you're in one of my textbooks! @heidimontag pic.twitter.com/n41IMePlVt,http://t.co/n41IMePlVt,https://twitter.com/heidimontag/status/387810985618452481
@heidimontag,1:51 AM - 9 Oct 2013,"@hohozay BTW, LOVE the pic on your Twitter page! What class is it for? What's the title of the book? #speidishow", ,https://twitter.com/heidimontag/status/387817694072152064
@heidimontag,2:19 AM - 9 Oct 2013,Silly selfie from #Dodgers game on Monday. #GoBlue! Now i can focus on new episode of #speidishow Th at 8! Http:/... pic.twitter.com/IMGzKF8wl7,http://t.co/IMGzKF8wl7,https://twitter.com/heidimontag/status/387824713344761856
@beamsta,2:24 AM - 9 Oct 2013,@heidimontag Do you think Carole Middleton and your mum look alike?? I do ;-) can we get #speidishow in UK? x, ,https://twitter.com/beamsta/status/387825927326928897
@ShareNtoo,2:24 AM - 9 Oct 2013,Brought 'em luck! :) RT @heidimontag selfie from #Dodgers game #GoBlue! New episode of #speidishow Th at 8! Http:/... pic.twitter.com/jBJJKEWWxI,http://t.co/jBJJKEWWxI,https://twitter.com/ShareNtoo/status/387825982511386624
@haelee_robison,2:58 AM - 9 Oct 2013,Watching the #speidishow so blown away, ,https://twitter.com/haelee_robison/status/387834395165720576
@inowgb,4:20 AM - 9 Oct 2013,TopTag(3hrs) 1:#Fabulosity 2:#sufferingfromsuccess 3:#Manila 4:#BookBuzzr 5:#AskMatt 6:#LightningBolt 7:#speidishow .., ,https://twitter.com/inowgb/status/387854983863238656
@colintagshelter,5:30 AM - 9 Oct 2013,"Fact: Since the launch of #SpeidiShow, Tags-Helter Ltd has seen a 17.5 % spike in sales of elder nutritional supplements", ,https://twitter.com/colintagshelter/status/387872654596014080
@leanne8884,6:19 AM - 9 Oct 2013,@spencerpratt @heidimontag how do we watch the #speidishow in the UK? xx, ,https://twitter.com/leanne8884/status/387884937778454528
@spencerpratt,9:31 AM - 9 Oct 2013,Yes @heidimontag & I will be giving relationship advice on #SpeidiShow. Thurs 8pm PDT http://speidishow.com ,http://t.co/Qc9y4TXLBn,https://twitter.com/spencerpratt/status/387933294937264128
@joesearle1989,9:32 AM - 9 Oct 2013,"""@spencerpratt: Yes @heidimontag & I will be giving relationship advice on #SpeidiShow. Thurs 8pm - This is what NOT to do.", ,https://twitter.com/joesearle1989/status/387933658419843072
@MsPrice_73,9:40 AM - 9 Oct 2013,"""@spencerpratt: Yes @heidimontag & I will be giving relationship advice on #SpeidiShow. Thurs 8pm PDT http://speidishow.com "" Lmao wut :P",http://t.co/csIqrNJKPg,https://twitter.com/MsPrice_73/status/387935502781132800
@cjsimmonds,9:44 AM - 9 Oct 2013,“@spencerpratt: Yes @heidimontag & I will be giving relationship advice on #SpeidiShow. Thurs 8pm PDT http://speidishow.com ” #reallythough,http://t.co/AbEd7I7lOU,https://twitter.com/cjsimmonds/status/387936498433409024
@WhyNoNoWriter,10:05 AM - 9 Oct 2013,"To help find relat. advice for #speidishow, Spencer&Heidi have me catfishing on dating sites.  My french dude is tres popular", ,https://twitter.com/WhyNoNoWriter/status/387941821714018304
@heidimontag,10:15 AM - 9 Oct 2013,@QueenIMarleneK We're doing relationship advice this wk. #speidishow But of course! Follow your dreams to their fullest extensions!, ,https://twitter.com/heidimontag/status/387944486942543872
@craymer10,10:39 AM - 9 Oct 2013,“@spencerpratt: Yes @heidimontag & I will be giving relationship advice on #SpeidiShow. Thurs 8pm PDT http://speidishow.com ” ,http://t.co/BnPkRJKTGP,https://twitter.com/craymer10/status/387950360369049601
@BigasYaz,11:16 AM - 9 Oct 2013,Yes! RT @haelee_robison: Watching the #speidishow so blown away, ,https://twitter.com/BigasYaz/status/387959666783055873
@ascovelasco,11:30 AM - 9 Oct 2013,"Wld love to see #Speidishow head into EastLA.  Give some advice to the hombres, grub on tamales", ,https://twitter.com/ascovelasco/status/387963210835296256
@troyconkwestppd,11:50 AM - 9 Oct 2013,Proud that I attend the school where @spencerpratt is. Loving the #SpeidiShow dude. Good luck in Espanol #FightOn, ,https://twitter.com/troyconkwestppd/status/387968242435649536
@heidimontag,12:03 PM - 9 Oct 2013,"This Wk on #SpeidiShow we get to play relationship counselors. I know! http://SpeidiShow.com  Th 11pm EDT, 8pm PDT",http://t.co/uh5XdxnYTc,https://twitter.com/heidimontag/status/387971542602493952
@RheaYasmin,12:07 PM - 9 Oct 2013,@heidimontag @spencerpratt when is this #speidishow showing in england !!!!!, ,https://twitter.com/RheaYasmin/status/387972473364688896
@taylorharper,12:12 PM - 9 Oct 2013,“@spencerpratt: Yes @heidimontag & I will be giving relationship advice on #SpeidiShow. Thurs 8pm PDT http://speidishow.com ” oh no.,http://t.co/hwqgYnxWT0,https://twitter.com/taylorharper/status/387973883774910464
@heidimontag,12:46 PM - 9 Oct 2013,Got relationship problems (who doesn't)? Tweet us ?s. You cld be feat. on Th's show #speidishow http://speidishow.com ,http://t.co/B2NibztQ72,https://twitter.com/heidimontag/status/387982347607740416
@Charlie_rose22,12:48 PM - 9 Oct 2013,People taking relationship advice from @heidimontag & @spencerpratt Are you kidding me?! #weirdcouple #speidishow, ,https://twitter.com/Charlie_rose22/status/387982938568425472
@ianthebrush,1:01 PM - 9 Oct 2013,@heidimontag can't wait for this week's #speidishow wonder what @spencerpratt will do to make a total biff of himself this time., ,https://twitter.com/ianthebrush/status/387986150134415361
@25wesw,1:04 PM - 9 Oct 2013,“@spencerpratt: Yes @heidimontag & I willbe giving relationship advice on #SpeidiShow. Thurs8pm http://speidishow.com ” is that a good idea?,http://t.co/ggDwKfsu0M,https://twitter.com/25wesw/status/387987030606872576
@keila_g,1:05 PM - 9 Oct 2013,@heidimontag yep. I don't have a relationship  #speidishow, ,https://twitter.com/keila_g/status/387987315651407872
@heidimontag,2:00 PM - 9 Oct 2013,@stefaniexoxox Tweet a video of the scream and we'll feature it on #speidishow. Don't back out!, ,https://twitter.com/heidimontag/status/388001014865211392
@spencerpratt,3:14 PM - 9 Oct 2013,"Cool RT @mikensara4ever: #SpeidiShow@heidimontag @spencerpratt We don't have any relationship problems, but we <3 Speidi!", ,https://twitter.com/spencerpratt/status/388019693883523072
@spencerpratt,3:15 PM - 9 Oct 2013,"Um RT @mikensara4ever: #SpeidiShow OK, there was the bow-ties v. long ties ruckus, Mike on team bow & Sara on team long! #overitnow", ,https://twitter.com/spencerpratt/status/388019917687373824
@spencerpratt,3:18 PM - 9 Oct 2013,Are you watching this Heidi? RT @mikensara4ever: #SpeidiShow @heidimontag @spencerpratt Who's this we? YOU love Speidi., ,https://twitter.com/spencerpratt/status/388020775179280384
@mikensara4ever,3:22 PM - 9 Oct 2013,@SpeidiShowDaily @heidimontag @spencerpratt I don't do web yoga but my partner does. Does being there from the next room count? #speidishow, ,https://twitter.com/mikensara4ever/status/388021725700435968
@heidimontag,3:52 PM - 9 Oct 2013,"Yes, easy on the CrayCray, Mike  RT @mikensara4ever: #SpeidiShow @heidimontag @spencerpratt Who's this we? YOU love Speidi.", ,https://twitter.com/heidimontag/status/388029144313118720
@spencerpratt,3:53 PM - 9 Oct 2013,"I think it's two people sharing one account. RT @heidimontag: Yes, easy on the CrayCray, Mike  RT @mikensara4ever #SpeidiShow", ,https://twitter.com/spencerpratt/status/388029476556521472
@heidimontag,4:03 PM - 9 Oct 2013,"Uh-oh, maybe the time for separate accounts has come. :( @mikensara4ever #speidishow", ,https://twitter.com/heidimontag/status/388032052639334400
@inowgb,4:20 PM - 9 Oct 2013,TopTag(3hrs) 1:#OpSLAM 2:#teaparty 3:#BareItAll 4:#sufferingfromsuccess 5:#business 6:#SpeidiShow 7:#IHQ 8:#TDL .., ,https://twitter.com/inowgb/status/388036184850841600
@amysuuuue,4:32 PM - 9 Oct 2013,@heidimontag the only reason to have ONE account is because clearly they don't trust each other enough to have separate.. #speidishow, ,https://twitter.com/amysuuuue/status/388039280120967168
@amysuuuue,4:33 PM - 9 Oct 2013,@SpeidiShowDaily @heidimontag @spencerpratt my fiancé always wants to buy bigger & better things- while i'm trying to save $$.. #speidishow, ,https://twitter.com/amysuuuue/status/388039657113387008
@heidimontag,4:35 PM - 9 Oct 2013,Right! RT @amysuuuue: the only reason to have 1 account is because clearly they don't trust each other enough to have separate. #speidishow, ,https://twitter.com/heidimontag/status/388040114360025089
@heidimontag,4:39 PM - 9 Oct 2013,Like maybe crystals? RT @amysuuuue: my fiancé always wants to buy bigger & better things- while i'm trying to save $$ #speidishow, ,https://twitter.com/heidimontag/status/388041099513954305
@BigasYaz,4:40 PM - 9 Oct 2013,What's not to love? RT @Stoddenistas: @heidimontag @spencerpratt in love with the #speidishow, ,https://twitter.com/BigasYaz/status/388041357178437632
@heidimontag,5:03 PM - 9 Oct 2013,Rlly? I can't imagine #Speidishow RT @Vix_Robbo: @heidimontag me & my hubby have 1 account because we are 1 family! #share #whatsyoursismine, ,https://twitter.com/heidimontag/status/388047203769778176
@SarahAnneJoulie,5:05 PM - 9 Oct 2013,@heidimontag @Vix_Robbo  sharing is great but you are your own person and should recognize and celebrate that! #speidishow, ,https://twitter.com/SarahAnneJoulie/status/388047536986279936
@ianthebrush,5:16 PM - 9 Oct 2013,@heidimontag @Vix_Robbo can't wait for the next installment.  http://speidishow.com/ #speidishowYou guys are CRAAAAAZY,http://t.co/wxL85EqX15,https://twitter.com/ianthebrush/status/388050466099441664
@BigasYaz,5:18 PM - 9 Oct 2013,RT @ianthebrush: @heidimontag @Vix_Robbo can't wait for the next installment.  http://speidishow.com/ #speidishowYou guys are CRAAAAAZY,http://t.co/tIb0C4HkD4,https://twitter.com/BigasYaz/status/388050886628761600
@ianthebrush,5:18 PM - 9 Oct 2013,@heidimontag @amysuuuue don't buy crystals. They make you crazy. Get help this week on #speidishow, ,https://twitter.com/ianthebrush/status/388050979520004097
@WhyNoNoWriter,5:19 PM - 9 Oct 2013,"My french dude just got matched with his soulmate, according to the email I just received.  I'm so happy for him. Wait. #speidishow", ,https://twitter.com/WhyNoNoWriter/status/388051128061276162
@inowgb,5:20 PM - 9 Oct 2013,TopTag(3hrs) 1:#p2 2:#tlot 3:#ORPUW 4:#KruiserFeelings 5:#sufferingfromsuccess 6:#SpeidiShow 7:#shutdown 8:#3 .., ,https://twitter.com/inowgb/status/388051284672397314
@ianthebrush,5:21 PM - 9 Oct 2013,@heidimontag @cocosworld @spencerpratt BUT DID THEY STAY TOGETHER? Can't believe they took the advice. #speidishow, ,https://twitter.com/ianthebrush/status/388051657931902976
@heidimontag,5:22 PM - 9 Oct 2013,"You realize who I'm married to, right? #speidishow RT @Vix_Robbo:  :) was just offering my view! Married peeps share", ,https://twitter.com/heidimontag/status/388051747325095937
@spencerpratt,5:22 PM - 9 Oct 2013,"Hey! RT @heidimontag: You realize who I'm married to, right? #speidishow RT @Vix_Robbo:  :) was just offering my view! Married peeps share", ,https://twitter.com/spencerpratt/status/388051856863526912
@Vix_Robbo,5:24 PM - 9 Oct 2013,OMG now @spencerpratt has RT!! This is a good night!! You're an awesome married couple #speidishow, ,https://twitter.com/Vix_Robbo/status/388052414664040448
@Vix_Robbo,5:32 PM - 9 Oct 2013,@SpeidiShowDaily @heidimontag @spencerpratt absolutely! Been a lover of speidi since the Hills & they were fab on UK BB! #speidishow, ,https://twitter.com/Vix_Robbo/status/388054479364714498
@MarissaMartz,5:34 PM - 9 Oct 2013,@spencerpratt @heidimontag   #speidishow ! Happily with my love of 25 years.(only40) Glad to see you two goin strong and doing great!, ,https://twitter.com/MarissaMartz/status/388054780532121600
@mikensara4ever,5:36 PM - 9 Oct 2013,@heidimontag or maybe you guys can help us launch the Mikensara Show?! #SpeidiShow #wecandream SO EXCITED 4 TOMORROW! #wuhreally, ,https://twitter.com/mikensara4ever/status/388055393005756416
@spencerpratt,5:41 PM - 9 Oct 2013,Everybody wants a show RT @mikensara4ever: @heidimontag or maybe you guys can help us launch the Mikensara Show?! #SpeidiShow SO EXCITED, ,https://twitter.com/spencerpratt/status/388056713578176512
@spencerpratt,5:42 PM - 9 Oct 2013,And I never said wuhreally! #speidishow RT @mikensara4ever: SO EXCITED 4 TOMORROW! #wuhreally, ,https://twitter.com/spencerpratt/status/388056994151956480
@SarahAnneJoulie,5:45 PM - 9 Oct 2013,@spencerpratt @mikensara4ever actually you did :-) #speidishow, ,https://twitter.com/SarahAnneJoulie/status/388057573003624449
@heidimontag,5:45 PM - 9 Oct 2013,"Smxxchies, dear! RT @spencerpratt: Hey! RT @heidimontag: You realize who I'm married to, right? #speidishow", ,https://twitter.com/heidimontag/status/388057745502773248
@ianthebrush,5:47 PM - 9 Oct 2013,OH YES YOU WUHDIDRT @spencerpratt And I never said wuhreally! #speidishow RT @mikensara4ever: SO EXCITED 4 TOMORROW! #wuhreally, ,https://twitter.com/ianthebrush/status/388058283892027392
@colintagshelter,5:48 PM - 9 Oct 2013,"RT @SpeidiShowDaily: Devoting their entire week to helping people , someone give #Speidi a medal #Speidishow @heidimontag & @spencerpratt...", ,https://twitter.com/colintagshelter/status/388058496786522113
@BigasYaz,5:55 PM - 9 Oct 2013,RT @ianthebrush: @heidimontag @amysuuuue don't buy crystals. They make you crazy. Get help this week on #speidishow, ,https://twitter.com/BigasYaz/status/388060128983134208
@inowgb,6:20 PM - 9 Oct 2013,TopTag(3hrs) 1:#tcot 2:#ocra 3:#AskBow 4:#teaparty 5:#p2 6:#Gogglebox 7:#speidishow 8:#PJNET 9:#ORPUW 10:#TDL .., ,https://twitter.com/inowgb/status/388066381448507393
@bec_hooper,6:42 PM - 9 Oct 2013,@heidimontag how can I watch the #speidishow from Australia?!?, ,https://twitter.com/bec_hooper/status/388072097076899840
@mikensara4ever,6:44 PM - 9 Oct 2013,Looking at me doing yoga is not doing yoga. Watching you drink beer is not drinking beer. #busted #speidishow @SpeidiShowDaily, ,https://twitter.com/mikensara4ever/status/388072462833188864
@mikensara4ever,6:51 PM - 9 Oct 2013,"Also, you love Speidi when you've had a couple! #liarliar #SpeidiShow @SpeidiShowDaily", ,https://twitter.com/mikensara4ever/status/388074204631150593
@mikensara4ever,6:52 PM - 9 Oct 2013,"Early in the first season, already mourning the end of the show. #speidishow #6ftunderdamage @SpeidiShowDaily #neverdie", ,https://twitter.com/mikensara4ever/status/388074424634986496
@mikensara4ever,6:54 PM - 9 Oct 2013,I love you loving #speidishow @SpeidiShowDaily, ,https://twitter.com/mikensara4ever/status/388074902303285248
@mikensara4ever,6:58 PM - 9 Oct 2013,@spencerpratt wuhreally? That is & is not what I heard! #speidishow @SpeidiShowDaily, ,https://twitter.com/mikensara4ever/status/388075907447271424
@inowgb,7:20 PM - 9 Oct 2013,TopTag(3hrs) 1:#AskBow 2:#ocra 3:#shutdown 4:#speidishow 5:#TDL 6:#WeWill 7:#ORPUW 8:#sufferingfromsuccess 9:#business .., ,https://twitter.com/inowgb/status/388081483421716480
@inowgb,8:20 PM - 9 Oct 2013,TopTag(3hrs) 1:#AskBow 2:#gogglebox 3:#speidishow 4:#TDL 5:#Aries 6:#shutdown 7:#CMchat 8:#4ChairChallenge 9:#Jensomnia .., ,https://twitter.com/inowgb/status/388096578453401601
@BigasYaz,9:55 PM - 9 Oct 2013,"More selfies Heidi, dear! RT @heidimontag: Silly selfie from #Dodgers game #speidishow Th at 8! Http:/... pic.twitter.com/B6LrrFHmkC",http://t.co/B6LrrFHmkC,https://twitter.com/BigasYaz/status/388120477212086272
@JennetteUpNorth,11:54 PM - 9 Oct 2013,"If I had a relationship, I'd ask @heidimontag for advice, but maybe not @spencerpratt #speidishow tomorrow night!!!", ,https://twitter.com/JennetteUpNorth/status/388150426257723392
@ChloeSmith0603,12:25 AM - 10 Oct 2013,Only one more day to go! Everyone tune in to the #speidishow tomorrow evening. It's gonna be rad!! @heidimontag @spencerpratt :-), ,https://twitter.com/ChloeSmith0603/status/388158348689809408
@heidimontag,2:02 AM - 10 Oct 2013,Absolutely rad! RT @ChloeSmith0603: Only one more day to go! Everyone tune in to the #speidishow tomorrow evening. It's gonna be rad!! :-), ,https://twitter.com/heidimontag/status/388182652010127360
@Thisblondebxtch,2:17 AM - 10 Oct 2013,Ok I seriously need to know what channel #speidishow is on! I miss this fun couple! @heidimontag @spencerpratt, ,https://twitter.com/Thisblondebxtch/status/388186393395998720
@ianthebrush,3:41 AM - 10 Oct 2013,The #speidishow has to be the worst programme on TV. Who actually pays for this garbage. I mean REALLY. @heidimontag @spencerpratt, ,https://twitter.com/ianthebrush/status/388207557011320832
@AntonyFarallo,3:53 AM - 10 Oct 2013,Wish the #speidishow was on in Australia!! @spencerpratt @heidimontag, ,https://twitter.com/AntonyFarallo/status/388210573650845696
@spencerpratt,5:27 AM - 10 Oct 2013,"Here's the FB group for #speidishow, BTW https://www.facebook.com/speidishow ",https://t.co/kzc6LhuleH,https://twitter.com/spencerpratt/status/388234415979368448
@ChloeSmith0603,7:00 AM - 10 Oct 2013,@heidimontag @spencerpratt How do u tell someone that u are no longer in love with them without ruining the friendship u have? #speidishow, ,https://twitter.com/ChloeSmith0603/status/388257661696749568
@heidimontag,10:15 AM - 10 Oct 2013,"Tonight's the big show.  Eps. 4 of #SpeidiShow! 8pm Pacific, 11pm Eastern. http://speidishow.com ",http://t.co/B2NibztQ72,https://twitter.com/heidimontag/status/388306882815074304
@Xopos_Sez,11:14 AM - 10 Oct 2013,WuuuuuhReally?! I hear it clean as day! last Thursdays show RT@spencerpratt And I never said wuhreally! #speidishow, ,https://twitter.com/Xopos_Sez/status/388321528984514560
@Xopos_Sez,11:28 AM - 10 Oct 2013,RT @TobySalvietto Having a Heidi Montag music day! @heidimontag #speidishow Me too!!, ,https://twitter.com/Xopos_Sez/status/388325134437601280
@EvalynnKanyo,11:32 AM - 10 Oct 2013,Neoprene Lunch Bag  SpeidiPower Shop http://www.cafepress.com/speidipower.999817249#.UlbIXkB977Y.twitter … @spencerpratt will hold my lunch. #wuhreally? #speidishow,http://t.co/DJC2Q9f6oB,https://twitter.com/EvalynnKanyo/status/388326203616014337
@xlindsay930x,11:50 AM - 10 Oct 2013,"""@heidimontag: Tonight's the big show.  Eps. 4 of #SpeidiShow! 8pm Pacific, 11pm Eastern. http://speidishow.com ""@lisamarie050 u watching ha",http://t.co/zqaC9Xuczq,https://twitter.com/xlindsay930x/status/388330785859977216
@spencerpratt,12:20 PM - 10 Oct 2013,I'm sure you're dying for some relationship advice from me. Tonight at 8pm #speidishow http://speidishow.com ,http://t.co/Qc9y4TXLBn,https://twitter.com/spencerpratt/status/388338380276510721
@Target_Canada,12:28 PM - 10 Oct 2013,oh lawdy plastic and cray cray are back: Tonight at 8pm #speidishow http://speidishow.com   @spencerpratt,http://t.co/RsWAExZlC6,https://twitter.com/Target_Canada/status/388340320062410752
@Xopos_Sez,12:34 PM - 10 Oct 2013,I have hear some suspicions things about HeartHandymanTM system. You have to pay more & more for more happiness? Wuhreally #speidishow, ,https://twitter.com/Xopos_Sez/status/388341731608907776
@ianthebrush,1:04 PM - 10 Oct 2013,GO MIX CAKERT @spencerpratt I'm sure you're dying for some relationship advice from me. Tonight at 8pm #speidishow http://speidishow.com ,http://t.co/p2gEeUXSv9,https://twitter.com/ianthebrush/status/388349424294170625
@swens688,3:05 PM - 10 Oct 2013,Cannot wait for tonight! #speidishow #itsgoingdown, ,https://twitter.com/swens688/status/388379682371936256
@heidimontag,3:06 PM - 10 Oct 2013,RT @swens688: Cannot wait for tonight! #speidishow #itsgoingdown, ,https://twitter.com/heidimontag/status/388379999117783040
@heidimontag,3:08 PM - 10 Oct 2013,@swens688 I can't wait either. Tonight's show is going to be sooo delish! #speidishow http://speidishow.com ,http://t.co/B2NibztQ72,https://twitter.com/heidimontag/status/388380475779465217
@MarisaDiGrigoli,3:08 PM - 10 Oct 2013,“@spencerpratt: I'm sure you're dying for some relationship advice from me. Tonight at 8pm #speidishow http://speidishow.com ” @nagemnuarb,http://t.co/gXMeVmqdu4,https://twitter.com/MarisaDiGrigoli/status/388380528577363968
@EmilCrispinn,3:12 PM - 10 Oct 2013,@Xopos_Sez Ya maybe it's like scientology. Crazy celebs. #wuhreally #speidishow, ,https://twitter.com/EmilCrispinn/status/388381587722612736
@drewpadgett,3:20 PM - 10 Oct 2013,SO META. #speidishow http://www.buzzfeed.com/mylestanzer/how-spencer-pratt-and-heidi-montag-fooled-everyone-with-thei …,http://t.co/Msma6ofPio,https://twitter.com/drewpadgett/status/388383455081291777
@AudrinaDaily,3:22 PM - 10 Oct 2013,"Advice nite! Can't wait. RT @heidimontag Tonight's the big show.  Eps. 4 of #SpeidiShow! 8pm Pacific, 11pm Eastern. http://speidishow.com ",http://t.co/IqktNZScX1,https://twitter.com/AudrinaDaily/status/388384127520473088
@LaurenRazz,3:43 PM - 10 Oct 2013,Proof that Heidi and Spencer are actually insane. @SpeidiShow #SpeidiShow http://www.buzzfeed.com/mylestanzer/how-spencer-pratt-and-heidi-montag-fooled-everyone-with-thei …,http://t.co/NYyuZTN3Nt,https://twitter.com/LaurenRazz/status/388389235897552896
@BigasYaz,3:54 PM - 10 Oct 2013,Hey Tweeps this episode is going to be big! Bigbig! You like @SpencerPratt @heidimontag? 1 destination: #speidishow http://speidishow.com ,http://t.co/uNg4vN4vsX,https://twitter.com/BigasYaz/status/388392211953745920
@JennetteUpNorth,4:54 PM - 10 Oct 2013,"Can hardly wait for this dreary day to end. Excited for the #speidishow tonight!! If anyone knows about relationships, it's Speidi!", ,https://twitter.com/JennetteUpNorth/status/388407184318427137
@JennetteUpNorth,4:55 PM - 10 Oct 2013,Made some awesome new designs when I was bored at work (oops!)...Get your Speidi merch here!! http://www.cafepress.com/speidipower  #speidishow,http://t.co/tSk5EAZ9Vx,https://twitter.com/JennetteUpNorth/status/388407473461149697
@JennetteUpNorth,4:56 PM - 10 Oct 2013,Should @spencerpratt really be giving us relationship advice? WuhReally?!? http://www.cafepress.com/speidipower  #speidishow,http://t.co/tSk5EAZ9Vx,https://twitter.com/JennetteUpNorth/status/388407809441673216
